Date,ONGC,Reliance,BPCL,IndiGo,Maruti,Mahindra,Asian Paints,Pidilite,HUL,ITC,HDFC Bank,SBI,TCS,Infosys
2014-09-08,169.261962890625,222.05519104003906,60.34482955932617,,2646.21826171875,630.8438110351562,616.3904418945312,183.0648193359375,617.5051879882812,155.42739868164062,197.31552124023438,228.70875549316406,1024.549560546875,349.5066833496094
2014-09-09,167.12362670898438,221.0494384765625,59.7069206237793,,2641.090087890625,634.9365844726562,606.4973754882812,186.6079864501953,622.555908203125,157.2936553955078,197.50949096679688,228.83798217773438,1020.1097412109375,345.292236328125
2014-09-10,165.63607788085938,217.37957763671875,58.34926986694336,,2638.322265625,626.2989501953125,596.2390747070312,185.78126525878906,620.2373657226562,154.15396118164062,195.61563110351562,227.28707885742188,1008.0526733398438,338.9383239746094
2014-09-11,159.81289672851562,218.13922119140625,58.73716354370117,,2647.533935546875,621.414794921875,598.7011108398438,185.89935302734375,625.6195068359375,154.21983337402344,194.9425048828125,232.0245361328125,1007.3551025390625,340.4955139160156
2014-09-12,159.4966278076172,217.3260498046875,58.88802719116211,,2697.17919921875,628.2661743164062,612.5607299804688,189.30081176757812,627.192626953125,156.17393493652344,195.25054931640625,234.45790100097656,1010.9412231445312,339.1785888671875
2014-09-15,156.59432983398438,214.57632446289062,58.9052619934082,,2688.829345703125,619.5380249023438,603.1234741210938,188.14337158203125,624.998291015625,154.43939208984375,196.31155395507812,233.8206024169922,991.8277587890625,336.535400390625
2014-09-16,152.09201049804688,209.57968139648438,56.03047561645508,,2677.71142578125,620.6234130859375,589.7652587890625,182.993896484375,625.9505615234375,155.0761260986328,194.17813110351562,228.4591827392578,988.9395751953125,337.4549560546875
2014-09-17,151.64549255371094,211.55906677246094,55.07795715332031,,2693.004150390625,624.1281127929688,588.9903564453125,182.35617065429688,624.8327026367188,155.77870178222656,193.12850952148438,228.39231872558594,1004.5824584960938,345.7543640136719
2014-09-18,154.0082550048828,215.03639221191406,57.09072494506836,,2761.52734375,629.2835693359375,601.39111328125,188.35594177246094,620.6929931640625,157.5132293701172,195.80960083007812,233.5665740966797,1024.394287109375,341.68316650390625
2014-09-19,150.32460021972656,213.01419067382812,56.65542984008789,,2797.558837890625,621.1660766601562,610.4635620117188,186.4662628173828,610.426025390625,157.82064819335938,196.2887420654297,228.89593505859375,1052.2684326171875,342.14996337890625
